id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
611576,02/07/2024,terça-feira,19:00:00,PA,230,621,ALTAMIRA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-3,17041082","-52,07942802",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
611833,03/07/2024,quarta-feira,20:48:00,PA,316,68,CASTANHAL,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,1,0,0,0,2,0,2,"-1,29440507","-47,88382304",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
612047,04/07/2024,quinta-feira,19:30:00,PA,230,737,MEDICILANDIA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-3,43738107","-52,82341299",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
612169,05/07/2024,sexta-feira,12:20:00,PA,230,125,MARABA,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-5,37652185","-49,14349399",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
612180,05/07/2024,sexta-feira,13:30:00,PA,230,120,MARABA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,"-5,35038318","-49,11434",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
612198,05/07/2024,sexta-feira,10:00:00,PA,316,66,CASTANHAL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,3,0,1,2,"-1,29609059","-47,90118992",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
612252,05/07/2024,sexta-feira,19:03:00,PA,10,"267,2",MAE DO RIO,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,1,1,0,2,2,"-2,06908197","-47,55941617",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
612298,05/07/2024,sexta-feira,20:00:00,PA,316,25,BENEVIDES,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Retorno Regulamentado,Não,2,0,0,1,1,0,1,2,"-1,3252697","-48,232117",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
612625,07/07/2024,domingo,00:05:00,PA,10,353,SANTA MARIA DO PARA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de Vias;Reta,Sim,2,0,1,1,0,0,2,2,"-1,37355006","-47,56819711",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
612640,06/07/2024,sábado,23:30:00,PA,316,62,CASTANHAL,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-1,29786885","-47,93764104",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
612687,06/07/2024,sábado,20:30:00,PA,222,222,BOM JESUS DO TOCANTINS,Manobra de mudança de faixa,Capotamento,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Curva,Não,4,1,3,0,0,0,3,1,"-5,194547","-49,011433",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
612773,06/07/2024,sábado,21:50:00,PA,163,986,SANTAREM,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,0,2,2,0,2,"-2,59271401","-54,71976013",SPRF-PA,DEL05-PA,UOP01-DEL05-PA
613000,08/07/2024,segunda-feira,10:45:00,PA,230,120,MARABA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,3,0,2,0,0,1,2,2,"-5,35038318","-49,11434",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
613088,08/07/2024,segunda-feira,17:15:00,PA,222,57,DOM ELISEU,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,5,0,5,0,0,0,5,1,"-4,461455","-47,806446",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
613273,09/07/2024,terça-feira,13:48:00,PA,316,64,CASTANHAL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-1,29629557","-47,91983997",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
613579,10/07/2024,quarta-feira,15:00:00,PA,230,"1190,8",ITAITUBA,Objeto estático sobre o leito carroçável,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Não,3,0,1,0,1,1,1,2,"-4,37508132","-56,26626492",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
613604,11/07/2024,quinta-feira,05:00:00,PA,316,45,SANTA IZABEL DO PARA,Acumulo de areia ou detritos sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-1,277567","-48,078326",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
613606,10/07/2024,quarta-feira,19:30:00,PA,230,214,ITUPIRANGA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-4,85302585","-49,54514295",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
613708,11/07/2024,quinta-feira,13:03:00,PA,230,120,MARABA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,3,0,0,0,3,2,"-5,36208829","-49,12430406",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
613711,11/07/2024,quinta-feira,12:00:00,PA,308,202,BRAGANCA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2,0,1,0,0,1,1,2,"-1,06532445","-46,77747689",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
613843,12/07/2024,sexta-feira,04:30:00,PA,230,614,VITORIA DO XINGU,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-3,17031052","-52,01439908",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
613871,12/07/2024,sexta-feira,09:00:00,PA,316,28,BENEVIDES,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,"-1,31121896","-48,22115206",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
613911,12/07/2024,sexta-feira,11:15:00,PA,230,117,MARABA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-5,35569904","-49,09047302",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
614128,13/07/2024,sábado,11:15:00,PA,155,314,MARABA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,0,0,2,0,0,2,"-5,63103584","-49,09737018",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
614196,13/07/2024,sábado,16:30:00,PA,316,"35,4",SANTA IZABEL DO PARA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Reta,Sim,4,0,2,0,2,0,2,2,"-1,29146197","-48,164561",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
614208,13/07/2024,sábado,15:35:00,PA,163,299,NOVO PROGRESSO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Declive;Reta,Não,3,2,0,0,1,0,0,2,"-7,14773708","-55,37864913",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
614258,13/07/2024,sábado,21:30:00,PA,153,114,MARABA,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,1,0,1,1,0,1,2,"-5,36348","-49,07086",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
614325,14/07/2024,domingo,05:00:00,PA,316,202,SANTA LUZIA DO PARA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Aclive;Reta,Não,5,0,0,5,0,0,5,1,"-1,557249","-46,86926365",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
614356,07/06/2024,sexta-feira,16:00:00,PA,230,756,MEDICILANDIA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,4,0,2,0,1,1,2,2,"-3,49825004","-52,98798598",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
614451,14/07/2024,domingo,16:10:00,PA,308,157,CAPANEMA,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,0,4,0,0,2,"-1,21124791","-47,132118",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
614475,14/07/2024,domingo,17:30:00,PA,230,93,SAO JOAO DO ARAGUAIA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Aclive,Não,4,2,0,0,1,1,0,3,"-5,44787864","-48,90256682",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
614499,14/07/2024,domingo,20:00:00,PA,308,159,CAPANEMA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,3,0,2,0,1,0,2,1,"-1,21086659","-47,11415601",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
614517,14/07/2024,domingo,19:42:00,PA,163,574,TRAIRAO,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,1,1,0,2,2,"-5,025812","-56,187492",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
614518,14/07/2024,domingo,18:27:00,PA,163,"310,5",NOVO PROGRESSO,Suicídio (presumido),Atropelamento de Pedestre,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,"-7,05689687","-55,40799968",SPRF-PA,DEL05-PA,UOP03-DEL05-PA
614594,15/07/2024,segunda-feira,09:30:00,PA,316,68,CASTANHAL,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,2,"-1,29440507","-47,88382304",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
614613,15/07/2024,segunda-feira,10:40:00,PA,316,104,SANTA MARIA DO PARA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Curva,Não,1,0,0,0,1,0,0,1,"-1,34122377","-47,56882496",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
615140,17/07/2024,quarta-feira,23:22:00,PA,163,639,TRAIRAO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-4,59842011","-55,93754886",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
615159,17/07/2024,quarta-feira,13:12:00,PA,230,831,URUARA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-3,68521786","-53,57692905",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
615261,18/07/2024,quinta-feira,15:00:00,PA,10,292,MAE DO RIO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Aclive;Reta,Não,4,0,0,0,4,0,0,2,"-1,86068501","-47,52407284",SPRF-PA,DEL02-PA,UOP01-DEL02-PA
615307,18/07/2024,quinta-feira,17:30:00,PA,230,"118,2",MARABA,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,2,1,0,3,"-5,35193706","-49,09794103",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
615340,18/07/2024,quinta-feira,19:00:00,PA,316,22,BENEVIDES,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,1,0,0,1,0,0,2,"-1,3534463","-48,2570266",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
615352,18/07/2024,quinta-feira,18:10:00,PA,155,342,MARABA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-5,37851903","-49,07674765",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
615354,18/07/2024,quinta-feira,23:14:00,PA,316,"29,1",SANTA IZABEL DO PARA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,1,0,0,2,"-1,30798228","-48,21336896",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
615692,16/07/2024,terça-feira,20:00:00,PA,163,129,ALTAMIRA,Iluminação deficiente,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Ignorado,Simples,Reta,Não,3,2,0,0,1,0,0,2,"-8,55556882","-55,08778471",SPRF-PA,DEL05-PA,UOP03-DEL05-PA
615825,20/07/2024,sábado,20:00:00,PA,230,475,PACAJA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,3,0,0,0,1,0,2,"-3,58597984","-51,06615988",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
615846,21/07/2024,domingo,03:00:00,PA,316,21,BENEVIDES,Transitar na contramão,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-1,36097138","-48,26241527",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
616028,21/07/2024,domingo,20:28:00,PA,316,"61,4",CASTANHAL,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-1,29686015","-47,94639002",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
616288,14/07/2024,domingo,18:30:00,PA,163,407,ITAITUBA,Mal súbito do condutor,Tombamento,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,0,1,0,1,"-6,24391063","-55,6197238",SPRF-PA,DEL05-PA,UOP03-DEL05-PA
616488,24/07/2024,quarta-feira,05:00:00,PA,316,112,SANTA MARIA DO PARA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-1,31658095","-47,504261",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
616703,25/07/2024,quinta-feira,06:00:00,PA,316,205,SANTA LUZIA DO PARA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-1,578758","-46,850005",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
616736,25/07/2024,quinta-feira,09:30:00,PA,316,"25,9",BENEVIDES,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-1,3252697","-48,232117",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
616811,25/07/2024,quinta-feira,15:30:00,PA,308,180,TRACUATEUA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-1,08319386","-46,89411163",SPRF-PA,DEL01-PA,UOP03-DEL01-PA
616907,26/07/2024,sexta-feira,04:00:00,PA,316,63,CASTANHAL,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,0,2,0,1,"-1,29679363","-47,92878096",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
617040,26/07/2024,sexta-feira,10:45:00,PA,316,72,SAO FRANCISCO DO PARA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,3,0,2,0,1,0,2,2,"-1,28948138","-47,84845495",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
617352,28/07/2024,domingo,01:50:00,PA,230,121,MARABA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Interseção de Vias;Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,"-5,36390421","-49,12461519",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
617421,28/07/2024,domingo,10:45:00,PA,230,4,ALTAMIRA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias;Reta,Sim,4,0,2,0,1,1,2,3,"-3,1923751","-52,22195506",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
617570,28/07/2024,domingo,17:30:00,PA,230,655,ALTAMIRA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-3,22983968","-52,3005045",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
617660,29/07/2024,segunda-feira,11:00:00,PA,316,90,SAO FRANCISCO DO PARA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta;Aclive,Não,2,0,0,1,1,0,1,2,"-1,31943462","-47,69193093",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
617779,29/07/2024,segunda-feira,17:45:00,PA,153,56,SAO DOMINGOS DO ARAGUAIA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-5,612758","-48,716549",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
617966,30/07/2024,terça-feira,19:50:00,PA,155,"340,8",MARABA,Deficiência do Sistema de Iluminação/Sinalização,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-5,396032","-49,077478",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
618185,01/08/2024,quinta-feira,05:10:00,PA,316,83,SAO FRANCISCO DO PARA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-1,308905","-47,752142",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
618343,01/08/2024,quinta-feira,14:00:00,PA,316,51,SANTA IZABEL DO PARA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-1,30696138","-48,03478",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
618383,01/08/2024,quinta-feira,23:30:00,PA,230,7,ALTAMIRA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Decrescente,Ignorado,Dupla,Declive;Reta,Sim,1,1,0,0,0,0,0,1,"-3,20253021","-52,23798394",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
618487,02/08/2024,sexta-feira,12:05:00,PA,316,"62,3",CASTANHAL,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-1,29786885","-47,93764104",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
618514,02/08/2024,sexta-feira,15:00:00,PA,230,121,MARABA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de Vias,Sim,2,0,0,0,2,0,0,2,"-5,35297407","-49,12143673",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
618644,02/08/2024,sexta-feira,23:10:00,PA,316,107,SANTA MARIA DO PARA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-1,33767446","-47,54282581",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
618646,02/08/2024,sexta-feira,23:55:00,PA,230,120,MARABA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,2,0,1,0,2,2,"-5,35038318","-49,11434",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
618820,03/08/2024,sábado,14:10:00,PA,155,342,MARABA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-5,37851903","-49,07674765",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
619485,06/08/2024,terça-feira,14:35:00,PA,316,"96,5",IGARAPE-ACU,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-1,32878666","-47,63912194",SPRF-PA,DEL01-PA,UOP02-DEL01-PA
619683,07/08/2024,quarta-feira,13:51:00,PA,316,63,CASTANHAL,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de Vias;Reta,Sim,3,0,1,0,2,0,1,2,"-1,29679363","-47,92878096",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
619723,07/08/2024,quarta-feira,14:20:00,PA,155,279,ELDORADO DO CARAJAS,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-5,90347006","-49,21011977",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
619929,08/08/2024,quinta-feira,19:00:00,PA,230,122,MARABA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,4,0,2,0,2,0,2,2,"-5,36137537","-49,12376139",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
619993,09/08/2024,sexta-feira,05:30:00,PA,230,117,MARABA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,3,1,0,0,2,0,0,2,"-5,35569904","-49,09047302",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
620015,09/08/2024,sexta-feira,06:06:00,PA,163,629,TRAIRAO,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Aclive;Reta,Não,2,0,1,0,1,0,1,2,"-4,679813","-55,974442",SPRF-PA,DEL05-PA,UOP03-DEL05-PA
620420,10/08/2024,sábado,19:40:00,PA,316,"36,1",SANTA IZABEL DO PARA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,2,0,0,3,2,"-1,29009976","-48,15602469",SPRF-PA,DEL01-PA,UOP01-DEL01-PA
620442,10/08/2024,sábado,17:15:00,PA,230,728,MEDICILANDIA,Pista esburacada,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Não,2,0,0,2,0,0,2,1,"-3,40418433","-52,7544839",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
620443,10/08/2024,sábado,19:40:00,PA,10,"21,4",DOM ELISEU,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Aclive;Reta,Não,1,0,1,0,0,0,1,1,"-4,26636302","-47,56070012",SPRF-PA,DEL02-PA,UOP02-DEL02-PA
620528,11/08/2024,domingo,10:00:00,PA,155,297,MARABA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Declive;Reta,Não,1,0,1,0,0,0,1,1,"-5,75471176","-49,15875626",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
620553,11/08/2024,domingo,14:15:00,PA,230,"471,9",PACAJA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-3,84732284","-50,51980499",SPRF-PA,DEL04-PA,UOP01-DEL04-PA
620582,11/08/2024,domingo,14:00:00,PA,163,549,TRAIRAO,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Declive;Reta,Não,1,0,0,0,1,0,0,1,"-5,1929612","-56,04766322",SPRF-PA,DEL05-PA,UOP03-DEL05-PA
620661,11/08/2024,domingo,17:30:00,PA,230,128,MARABA,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,0,2,0,0,2,1,"-5,3732012","-49,16779803",SPRF-PA,DEL03-PA,UOP01-DEL03-PA
620804,12/08/2024,segunda-feira,10:09:00,PA,163,629,TRAIRAO,Reação tardia ou ineficiente do condutor,Tombamento,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,2,0,0,0,0,2,0,1,"-4,67667311","-55,97292278",SPRF-PA,DEL05-PA,UOP03-DEL05-PA
620846,12/08/2024,segunda-feira,15:00:00,PA,230,"1169,8",ITAITUBA,Demais falhas na via,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Declive;Reta,Não,9,0,0,0,7,2,0,2,"-4,33796517","-56,13006771",SPRF-PA,DEL05-PA,UOP02-DEL05-PA
