"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
657879;2025-01-28;"terça-feira";"12:30:00";"PR";376;8;"MARINGA";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive;Reta";"Não";2;0;2;0;0;0;2;1;"-23.4273";"-51.9375";"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
657881;2025-01-28;"terça-feira";"08:10:00";"GO";153;442,3;"ANAPOLIS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;"-16.325272";"-48.922024";"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
657885;2025-01-28;"terça-feira";"12:30:00";"MG";262;34,1;"MANHUACU";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Rotatória";"Sim";2;0;1;0;1;0;1;2;"-20.25692664";"-42.01099203";"SPRF-MG";"DEL06-MG";"UOP03-DEL06-MG"
657890;2025-01-15;"quarta-feira";"19:00:00";"BA";101;183,5;"CONCEICAO DA FEIRA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Declive";"Não";1;0;1;0;0;0;1;1;"-12.53594197";"-38.97745507";"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
657891;2025-01-28;"terça-feira";"12:40:00";"SP";153;89;"JACI";"Transitar na contramão";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-20.95392297";"-49.55130302";"SPRF-SP";"DEL09-SP";"UOP01-DEL09-SP"
657893;2025-01-28;"terça-feira";"13:10:00";"PI";343;8,9;"PARNAIBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;"-2.899382";"-41.723724";"SPRF-PI";"DEL05-PI";"UOP01-DEL05-PI"
657899;2025-01-28;"terça-feira";"14:20:00";"SC";470;134,6;"RIO DO SUL";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;"-27.17738539";"-49.59373355";"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
657902;2025-01-28;"terça-feira";"15:15:00";"SC";101;213,1;"PALHOCA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Aclive;Reta";"Não";5;0;3;0;2;0;3;2;"-27.63697369";"-48.66514142";"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
657904;2025-01-28;"terça-feira";"15:00:00";"ES";101;392;"RIO NOVO DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";6;0;0;1;5;0;1;2;"-20.86675192";"-40.90785027";"SPRF-ES";"DEL03-ES";"UOP02-DEL03-ES"
657905;2025-01-28;"terça-feira";"15:20:00";"RS";290;19,9;"SANTO ANTONIO DA PATRULHA";"Demais falhas mecânicas ou elétricas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;"-29.884407";"-50.444893";"SPRF-RS";"DEL03-RS";"UOP01-DEL03-RS"
657906;2025-01-28;"terça-feira";"13:20:00";"RJ";40;121;"DUQUE DE CAXIAS";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";1;0;1;0;0;0;1;1;"-22.78185499";"-43.28571273";"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
657907;2025-01-28;"terça-feira";"15:10:00";"ES";101;283;"CARIACICA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva;Retorno Regulamentado";"Sim";3;0;0;1;2;0;1;2;"-20.23074547";"-40.3673047";"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
657908;2025-01-28;"terça-feira";"14:13:00";"PR";369;37,5;"ANDIRA";"Condutor desrespeitou a iluminação vermelha do semáforo";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Interseção de Vias";"Sim";4;0;1;0;3;0;1;2;"-23.04716635";"-50.23535013";"SPRF-PR";"DEL07-PR";"UOP05-DEL07-PR"
657909;2025-01-28;"terça-feira";"15:40:00";"MG";381;494;"BETIM";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-19.985563";"-44.20318";"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
657914;2025-01-28;"terça-feira";"15:05:00";"RJ";493;6;"ITABORAI";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Em Obras";"Não";2;0;1;0;1;0;1;2;"-22.73124198";"-42.95145305";"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
657915;2025-01-28;"terça-feira";"16:20:00";"RJ";101;503;"ANGRA DOS REIS";"Transitar no Acostamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;"-22.92526971";"-44.36990312";"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
657917;2025-01-28;"terça-feira";"17:17:00";"RN";101;97;"NATAL";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;2;"-5.85758898";"-35.21271205";"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
657920;2025-01-28;"terça-feira";"11:20:00";"BA";101;825;"ITAMARAJU";"Curva acentuada";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;"-17.150802";"-39.566957";"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
657921;2025-01-28;"terça-feira";"14:30:00";"GO";60;133;"GOIANIA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive";"Não";2;0;0;2;0;0;2;1;"-16.5815";"-49.1772";"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
657922;2025-01-28;"terça-feira";"16:30:00";"PR";153;502;"GENERAL CARNEIRO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-26.504";"-51.349";"SPRF-PR";"DEL02-PR";"UOP03-DEL02-PR"
657924;2025-01-28;"terça-feira";"17:15:00";"TO";153;147;"ARAGUAINA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;1;0;0;1;1;"-7.22175693";"-48.24826214";"SPRF-TO";"DEL02-TO";"UOP01-DEL02-TO"
657925;2025-01-28;"terça-feira";"16:15:00";"PI";343;51;"BURITI DOS LOPES";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-3.187513";"-41.846832";"SPRF-PI";"DEL05-PI";"UOP01-DEL05-PI"
657926;2025-01-28;"terça-feira";"17:35:00";"RS";116;551,9;"CAPAO DO LEAO";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-31.86859597";"-52.61260502";"SPRF-RS";"DEL07-RS";"UOP03-DEL07-RS"
657927;2025-01-28;"terça-feira";"17:40:00";"SC";280;4,5;"SAO FRANCISCO DO SUL";"Ultrapassagem Indevida";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-26.25329566";"-48.61916042";"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
657928;2025-01-28;"terça-feira";"17:20:00";"ES";259;53;"COLATINA";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;"-19.49989886";"-40.62939795";"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
657929;2025-01-28;"terça-feira";"17:30:00";"PR";369;134;"IBIPORA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;1;0;0;1;1;"-23.26405057";"-51.03438669";"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
657931;2025-01-28;"terça-feira";"17:15:00";"SC";470;289;"CAMPOS NOVOS";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Não";2;0;0;0;2;0;0;2;"-27.333546";"-50.95219";"SPRF-SC";"DEL07-SC";"UOP06-DEL07-SC"
657933;2025-01-28;"terça-feira";"17:20:00";"SC";101;37;"SAO JOSE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";5;0;2;0;3;0;2;1;"-27.5884";"-48.6128";"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
657934;2025-01-28;"terça-feira";"18:30:00";"PB";101;41;"MAMANGUAPE";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Sim";2;0;1;0;0;1;1;2;"-6.84766595";"-35.13549958";"SPRF-PB";"DEL01-PB";"UOP04-DEL01-PB"
657935;2025-01-28;"terça-feira";"18:45:00";"SP";116;147;"SAO JOSE DOS CAMPOS";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-23.19542994";"-45.87176303";"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
657937;2025-01-28;"terça-feira";"19:00:00";"RS";116;266;"CANOAS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-29.93242399";"-51.17742077";"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
657938;2025-01-28;"terça-feira";"18:00:00";"RJ";101;488;"ANGRA DOS REIS";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-22.96020896";"-44.29612622";"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
657939;2025-01-28;"terça-feira";"17:12:00";"MT";163;118;"RONDONOPOLIS";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Declive;Reta";"Sim";1;0;1;0;0;0;1;1;"-16.51361392";"-54.65519619";"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
657940;2025-01-28;"terça-feira";"17:00:00";"SC";101;134;"BALNEARIO CAMBORIU";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;"-27.00239351";"-48.63516033";"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
657941;2025-01-28;"terça-feira";"17:50:00";"SC";101;147;"ITAPEMA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Interseção de Vias;Reta";"Sim";1;0;1;0;0;0;1;1;"-27.10386414";"-48.61620784";"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
657942;2025-01-28;"terça-feira";"18:15:00";"SC";101;147;"ITAPEMA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;"-27.09237407";"-48.61730888";"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
657943;2025-01-28;"terça-feira";"15:29:00";"MG";116;408,7;"GOVERNADOR VALADARES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta;Viaduto;Interseção de Vias";"Sim";3;0;1;0;1;1;1;3;"-18.84740607";"-41.98021889";"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
657946;2025-01-28;"terça-feira";"19:24:00";"AP";210;2;"MACAPA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;1;0;0;1;1;2;"0.08282017";"-51.07776189";"SPRF-AP";"DEL01-AP";"UOP01-DEL01-AP"
657947;2025-01-28;"terça-feira";"19:00:00";"DF";20;3;"BRASILIA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Aclive;Reta;Retorno Regulamentado";"Sim";2;0;1;0;1;0;1;2;"-15.679851";"-47.832211";"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
657948;2025-01-28;"terça-feira";"19:10:00";"RS";392;100;"MORRO REDONDO";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";2;0;0;0;2;0;0;2;"-31.53549865";"-52.57624475";"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
657949;2025-01-28;"terça-feira";"18:50:00";"SP";116;538;"BARRA DO TURVO";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Anoitecer";"Crescente";"Garoa/Chuvisco";"Dupla";"Curva";"Não";2;0;0;0;2;0;0;1;"-24.97172153";"-48.37309592";"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
657950;2025-01-28;"terça-feira";"18:47:00";"RO";364;343;"JI-PARANA";"Condutor desrespeitou a iluminação vermelha do semáforo";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;2;0;0;1;2;3;"-10.87878519";"-61.94499012";"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
657951;2025-01-28;"terça-feira";"18:30:00";"AC";364;121;"RIO BRANCO";"Demais falhas na via";"Queda de ocupante de veículo";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;"-10.01209268";"-67.764365";"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
657952;2025-01-28;"terça-feira";"18:30:00";"RN";110;35,1;"MOSSORO";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;1;0;0;2;1;"-5.16806008";"-37.22635297";"SPRF-RN";"DEL04-RN";"UOP01-DEL04-RN"
657953;2025-01-28;"terça-feira";"20:00:00";"RS";116;530;"CAPAO DO LEAO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias";"Sim";2;0;0;1;1;0;1;2;"-31.76021015";"-52.43834496";"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
657956;2025-01-28;"terça-feira";"19:00:00";"RJ";40;80;"PETROPOLIS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;1;"-22.49798597";"-43.22878703";"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
657957;2025-01-28;"terça-feira";"19:00:00";"MS";262;364;"CAMPO GRANDE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;1;"-20.49811683";"-54.73420481";"SPRF-MS";"DEL01-MS";"UOP03-DEL01-MS"
657958;2025-01-28;"terça-feira";"18:00:00";"MG";262;691,1;"ARAXA";"Ausência de reação do condutor";"Capotamento";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";1;0;0;0;1;0;0;1;"-19.5487904";"-46.95041656";"SPRF-MG";"DEL08-MG";"UOP01-DEL08-MG"
657960;2025-01-28;"terça-feira";"19:00:00";"GO";364;30;"PARANAIGUARA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-18.893084";"-50.730663";"SPRF-GO";"DEL05-GO";"UOP02-DEL05-GO"
657961;2025-01-28;"terça-feira";"21:30:00";"CE";116;3;"FORTALEZA";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;1;0;0;0;1;0;2;"-3.776969";"-38.515473";"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
657962;2025-01-28;"terça-feira";"20:20:00";"RJ";393;4;"VOLTA REDONDA";"Afundamento ou ondulação no pavimento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Aclive;Interseção de Vias;Viaduto";"Sim";2;0;2;0;0;0;2;2;"-22.523537";"-44.104546";"SPRF-RJ";"DEL05-RJ";"UOP04-DEL05-RJ"
657963;2025-01-28;"terça-feira";"21:50:00";"SP";116;395;"MIRACATU";"Ingestão de álcool pelo condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;1;0;0;2;1;2;"-24.28894933";"-47.46080025";"SPRF-SP";"DEL04-SP";"UOP02-DEL04-SP"
657968;2025-01-28;"terça-feira";"22:55:00";"BA";324;622;"SALVADOR";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive";"Sim";2;0;1;0;1;0;1;1;"-12.91888605";"-38.46502095";"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
657969;2025-01-28;"terça-feira";"19:25:00";"PE";423;92;"GARANHUNS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Aclive";"Não";2;0;0;1;1;0;1;2;"-8.8619549";"-36.46381174";"SPRF-PE";"DEL03-PE";"UOP01-DEL03-PE"
657970;2025-01-28;"terça-feira";"21:00:00";"GO";60;170,8;"GOIANIA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Interseção de Vias";"Não";1;1;0;0;0;0;0;1;"-16.7305";"-49.3908";"SPRF-GO";"DEL01-GO";"UOP02-DEL01-GO"
657971;2025-01-28;"terça-feira";"22:00:00";"PR";153;1;"JACAREZINHO";"Chuva";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-23.002905";"-49.908333";"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
657974;2025-01-28;"terça-feira";"22:10:00";"RJ";40;55,9;"PETROPOLIS";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";5;1;0;0;2;2;0;2;"-22.35382783";"-43.12184226";"SPRF-RJ";"DEL05-RJ";"UOP02-DEL05-RJ"
657975;2025-01-28;"terça-feira";"20:00:00";"AM";174;1069;"PRESIDENTE FIGUEIREDO";"Objeto estático sobre o leito carroçável";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nevoeiro/Neblina";"Simples";"Reta";"Não";3;0;1;2;0;0;3;2;"-1.43603088";"-60.30327282";"SPRF-AM";"DEL01-AM";"UOP02-DEL01-AM"
657976;2025-01-29;"quarta-feira";"00:25:00";"PB";230;15,5;"JOAO PESSOA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-7.093";"-34.8482";"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
657977;2025-01-28;"terça-feira";"22:30:00";"PE";101;119;"IPOJUCA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-8.353115";"-35.175105";"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
657979;2025-01-29;"quarta-feira";"01:00:00";"SC";101;205;"SAO JOSE";"Ausência de reação do condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;1;"-27.58313237";"-48.61532885";"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
657981;2025-01-29;"quarta-feira";"00:00:00";"AC";364;125;"RIO BRANCO";"Condutor Dormindo";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;1;0;0;1;"-10.0134925";"-67.80116916";"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
657983;2025-01-29;"quarta-feira";"00:30:00";"PA";316;29;"SANTA IZABEL DO PARA";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;"-1.3025866";"-48.1965672";"SPRF-PA";"DEL01-PA";"UOP01-DEL01-PA"
657987;2025-01-24;"sexta-feira";"14:30:00";"BA";324;533;"CONCEICAO DO JACUIPE";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Múltipla";"Reta;Declive";"Não";2;0;1;0;1;0;1;2;"-12.34449694";"-38.84017496";"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
657988;2025-01-29;"quarta-feira";"03:00:00";"BA";116;408;"FEIRA DE SANTANA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;1;0;0;0;1;0;2;"-12.09905801";"-38.96893229";"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
657990;2025-01-29;"quarta-feira";"05:30:00";"RN";406;168;"SAO GONCALO DO AMARANTE";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;0;1;2;2;"-5.75269453";"-35.31535484";"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
657991;2025-01-29;"quarta-feira";"07:00:00";"RN";101;97;"NATAL";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta;Viaduto";"Sim";2;0;1;0;1;0;1;2;"-5.85758898";"-35.21271205";"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
657992;2025-01-29;"quarta-feira";"06:40:00";"ES";101;67;"SAO MATEUS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;"-18.72054021";"-39.8658931";"SPRF-ES";"DEL04-ES";"UOP02-DEL04-ES"
657993;2025-01-29;"quarta-feira";"06:45:00";"BA";101;717;"EUNAPOLIS";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;2;"-16.372687";"-39.581065";"SPRF-BA";"DEL09-BA";"UOP01-DEL09-BA"
657994;2025-01-29;"quarta-feira";"06:45:00";"SP";116;57,4;"GUARATINGUETA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;"-22.77454618";"-45.13807087";"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
657998;2025-01-29;"quarta-feira";"06:50:00";"MG";40;276;"TRES MARIAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive;Interseção de Vias";"Sim";2;0;1;1;0;0;2;2;"-18.20602828";"-45.23123233";"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
657999;2025-01-29;"quarta-feira";"06:45:00";"BA";324;3;"FEIRA DE SANTANA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-12.28649843";"-38.96099752";"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
658000;2025-01-29;"quarta-feira";"07:30:00";"PE";428;192,2;"PETROLINA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva;Interseção de Vias";"Sim";1;0;1;0;0;0;1;1;"-9.38716219";"-40.52470392";"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
